seed,mode,time_ms,phase_error_rad
17175,Baseline,15300,0.819741
17175,Baseline,15400,0.821596
17175,Baseline,15500,0.823450
17175,Baseline,15600,0.825305
17175,Baseline,15700,0.827159
17175,Baseline,15800,0.829014
17175,Baseline,15900,0.830868
17175,Baseline,16000,0.832723
17175,Baseline,16100,0.834578
17175,Baseline,16200,0.836432
17175,Baseline,16300,0.838287
17175,Baseline,16400,0.840141
17175,Baseline,16500,0.841996
17175,Baseline,16600,0.843850
17175,Baseline,16700,0.845705
17175,Baseline,16800,0.847560
17175,Baseline,16900,0.849414
17175,Baseline,17000,0.851269
17175,Baseline,17100,0.853123
17175,Baseline,17200,0.854978
17175,Baseline,17300,0.856832
17175,Baseline,17400,0.858687
17175,Baseline,17500,0.860542
17175,Baseline,17600,0.862398
17175,Baseline,17700,0.864255
17175,Baseline,17800,0.866111
17175,Baseline,17900,0.867968
17175,Baseline,18000,0.869824
17175,Baseline,18100,0.871681
17175,Baseline,18200,0.873538
17175,Baseline,18300,0.875394
17175,Baseline,18400,0.877251
17175,Baseline,18500,0.879107
17175,Baseline,18600,0.880964
17175,Baseline,18700,0.882820
17175,Baseline,18800,0.884677
17175,Baseline,18900,0.886533
17175,Baseline,19000,0.888390
17175,Baseline,19100,0.890247
17175,Baseline,19200,0.892103
17175,Baseline,19300,0.893960
17175,Baseline,19400,0.895816
17175,Baseline,19500,0.897673
17175,Baseline,19600,0.899529
17175,Baseline,19700,0.901386
17175,Baseline,19800,0.903243
17175,Baseline,19900,0.905099
17175,Baseline,20000,0.906955
17175,Baseline,20100,0.908801
17175,Baseline,20200,0.910648
17175,Baseline,20300,0.912494
17175,Baseline,20400,0.914341
17175,Baseline,20500,0.916188
17175,Baseline,20600,0.918034
17175,Baseline,20700,0.919881
17175,Baseline,20800,0.921727
17175,Baseline,20900,0.923574
17175,Baseline,21000,0.925420
17175,Baseline,21100,0.927267
17175,Baseline,21200,0.929114
17175,Baseline,21300,0.930960
17175,Baseline,21400,0.932807
17175,Baseline,21500,0.934653
17175,Baseline,21600,0.936500
17175,Baseline,21700,0.938346
17175,Baseline,21800,0.940193
17175,Baseline,21900,0.942039
17175,Baseline,22000,0.943886
17175,Baseline,22100,0.945733
17175,Baseline,22200,0.947579
17175,Baseline,22300,0.949426
17175,Baseline,22400,0.951272
17175,Baseline,22500,0.953119
17175,Baseline,22600,0.954968
17175,Baseline,22700,0.956816
17175,Baseline,22800,0.958665
17175,Baseline,22900,0.960513
17175,Baseline,23000,0.962362
17175,Baseline,23100,0.964210
17175,Baseline,23200,0.966059
17175,Baseline,23300,0.967908
17175,Baseline,23400,0.969756
17175,Baseline,23500,0.971605
17175,Baseline,23600,0.973453
17175,Baseline,23700,0.975302
17175,Baseline,23800,0.977150
17175,Baseline,23900,0.978999
17175,Baseline,24000,0.980848
17175,Baseline,24100,0.982696
17175,Baseline,24200,0.984545
17175,Baseline,24300,0.986393
17175,Baseline,24400,0.988242
17175,Baseline,24500,0.990090
17175,Baseline,24600,0.991939
17175,Baseline,24700,0.993788
17175,Baseline,24800,0.995636
17175,Baseline,24900,0.997485
17175,Baseline,25000,0.999333
17175,Baseline,25100,1.001180
17175,Baseline,25200,1.003026
17175,Baseline,25300,1.004873
17175,Baseline,25400,1.006719
17175,Baseline,25500,1.008566
17175,Baseline,25600,1.010412
17175,Baseline,25700,1.012259
17175,Baseline,25800,1.014106
17175,Baseline,25900,1.015952
17175,Baseline,26000,1.017799
17175,Baseline,26100,1.019645
17175,Baseline,26200,1.021492
17175,Baseline,26300,1.023338
17175,Baseline,26400,1.025185
17175,Baseline,26500,1.027032
17175,Baseline,26600,1.028878
17175,Baseline,26700,1.030725
17175,Baseline,26800,1.032571
17175,Baseline,26900,1.034418
17175,Baseline,27000,1.036264
17175,Baseline,27100,1.038111
17175,Baseline,27200,1.039958
17175,Baseline,27300,1.041804
17175,Baseline,27400,1.043651
17175,Baseline,27500,1.045497
17175,Baseline,27600,1.047346
17175,Baseline,27700,1.049195
17175,Baseline,27800,1.051043
17175,Baseline,27900,1.052892
17175,Baseline,28000,1.054740
17175,Baseline,28100,1.056589
17175,Baseline,28200,1.058437
17175,Baseline,28300,1.060286
17175,Baseline,28400,1.062135
17175,Baseline,28500,1.063983
17175,Baseline,28600,1.065832
17175,Baseline,28700,1.067680
17175,Baseline,28800,1.069529
17175,Baseline,28900,1.071377
17175,Baseline,29000,1.073226
17175,Baseline,29100,1.075074
17175,Baseline,29200,1.076923
17175,Baseline,29300,1.078772
17175,Baseline,29400,1.080620
17175,Baseline,29500,1.082469
17175,Baseline,29600,1.084317
17175,Baseline,29700,1.086166
17175,Baseline,29800,1.088014
17175,Baseline,29900,1.089863
17175,Baseline,30000,1.091711
17175,Baseline,30100,1.093549
17175,Baseline,30200,1.095388
17175,Baseline,30300,1.097226
17175,Baseline,30400,1.099065
17175,Baseline,30500,1.100903
17175,Baseline,30600,1.102742
17175,Baseline,30700,1.104581
17175,Baseline,30800,1.106419
17175,Baseline,30900,1.108258
17175,Baseline,31000,1.110096
17175,Baseline,31100,1.111935
17175,Baseline,31200,1.113773
17175,Baseline,31300,1.115612
17175,Baseline,31400,1.117451
17175,Baseline,31500,1.119289
17175,Baseline,31600,1.121128
17175,Baseline,31700,1.122966
17175,Baseline,31800,1.124805
17175,Baseline,31900,1.126643
17175,Baseline,32000,1.128482
17175,Baseline,32100,1.130320
17175,Baseline,32200,1.132159
17175,Baseline,32299,1.133998
17175,Baseline,32400,1.135836
17175,Baseline,32500,1.137675
17175,Baseline,32600,1.139516
17175,Baseline,32700,1.141356
17175,Baseline,32800,1.143197
17175,Baseline,32900,1.145037
17175,Baseline,33000,1.146878
17175,Baseline,33100,1.148718
17175,Baseline,33200,1.150559
17175,Baseline,33300,1.152399
17175,Baseline,33400,1.154240
17175,Baseline,33500,1.156081
17175,Baseline,33600,1.157921
17175,Baseline,33700,1.159762
17175,Baseline,33800,1.161602
17175,Baseline,33900,1.163443
17175,Baseline,34000,1.165283
17175,Baseline,34100,1.167124
17175,Baseline,34200,1.168965
17175,Baseline,34300,1.170805
17175,Baseline,34400,1.172646
17175,Baseline,34500,1.174486
17175,Baseline,34600,1.176327
17175,Baseline,34700,1.178167
17175,Baseline,34800,1.180008
17175,Baseline,34900,1.181849
17175,Baseline,35000,1.183689
17175,Baseline,35100,1.185527
17175,Baseline,35200,1.187366
17175,Baseline,35300,1.189205
17175,Baseline,35400,1.191043
17175,Baseline,35500,1.192882
17175,Baseline,35600,1.194720
17175,Baseline,35700,1.196559
17175,Baseline,35800,1.198397
17175,Baseline,35900,1.200236
17175,Baseline,36000,1.202075
17175,Baseline,36100,1.203913
17175,Baseline,36200,1.205752
17175,Baseline,36300,1.207590
17175,Baseline,36400,1.209429
17175,Baseline,36500,1.211267
17175,Baseline,36600,1.213106
17175,Baseline,36700,1.214945
17175,Baseline,36800,1.216783
17175,Baseline,36900,1.218622
17175,Baseline,37000,1.220460
17175,Baseline,37100,1.222299
17175,Baseline,37200,1.224137
17175,Baseline,37300,1.225976
17175,Baseline,37400,1.227815
17175,Baseline,37500,1.229653
17175,Baseline,37600,1.231494
17175,Baseline,37700,1.233334
17175,Baseline,37800,1.235175
17175,Baseline,37900,1.237016
17175,Baseline,38000,1.238856
17175,Baseline,38100,1.240697
17175,Baseline,38200,1.242537
17175,Baseline,38300,1.244378
17175,Baseline,38400,1.246218
17175,Baseline,38500,1.248059
17175,Baseline,38600,1.249900
17175,Baseline,38700,1.251740
17175,Baseline,38800,1.253581
17175,Baseline,38900,1.255421
17175,Baseline,39000,1.257262
17175,Baseline,39100,1.259102
17175,Baseline,39200,1.260943
17175,Baseline,39300,1.262784
17175,Baseline,39400,1.264624
17175,Baseline,39500,1.266465
17175,Baseline,39600,1.268305
17175,Baseline,39700,1.270146
17175,Baseline,39800,1.271986
17175,Baseline,39900,1.273827
17175,Baseline,40000,1.275673
17175,Baseline,40100,1.277567
17175,Baseline,40200,1.279462
17175,Baseline,40300,1.281357
17175,Baseline,40400,1.283251
17175,Baseline,40500,1.285146
17175,Baseline,40600,1.287040
17175,Baseline,40700,1.288935
17175,Baseline,40800,1.290829
17175,Baseline,40900,1.292724
17175,Baseline,41000,1.294619
17175,Baseline,41100,1.296513
17175,Baseline,41200,1.298408
17175,Baseline,41300,1.300302
17175,Baseline,41400,1.302197
17175,Baseline,41500,1.304091
17175,Baseline,41600,1.305986
17175,Baseline,41700,1.307881
17175,Baseline,41800,1.309775
17175,Baseline,41900,1.311670
17175,Baseline,42000,1.313564
17175,Baseline,42100,1.315459
17175,Baseline,42200,1.317353
17175,Baseline,42300,1.319248
17175,Baseline,42400,1.321142
17175,Baseline,42500,1.323037
17175,Baseline,42600,1.324934
17175,Baseline,42700,1.326830
17175,Baseline,42800,1.328727
17175,Baseline,42900,1.330624
17175,Baseline,43000,1.332520
17175,Baseline,43100,1.334417
17175,Baseline,43200,1.336313
17175,Baseline,43300,1.338210
17175,Baseline,43400,1.340106
17175,Baseline,43500,1.342003
17175,Baseline,43600,1.343899
17175,Baseline,43700,1.345796
17175,Baseline,43800,1.347693
17175,Baseline,43900,1.349589
17175,Baseline,44000,1.351486
17175,Baseline,44100,1.353382
17175,Baseline,44200,1.355279
17175,Baseline,44300,1.357175
17175,Baseline,44400,1.359072
17175,Baseline,44500,1.360969
17175,Baseline,44600,1.362865
17175,Baseline,44700,1.364762
17175,Baseline,44800,1.366658
17175,Baseline,44900,1.368555
17175,Baseline,45000,1.370451
17175,Baseline,45100,1.372346
17175,Baseline,45200,1.374241
17175,Baseline,45300,1.376135
17175,Baseline,45400,1.378030
17175,Baseline,45500,1.379924
17175,Baseline,45600,1.381819
17175,Baseline,45700,1.383713
17175,Baseline,45800,1.385608
17175,Baseline,45900,1.387503
17175,Baseline,46000,1.389397
17175,Baseline,46100,1.391292
17175,Baseline,46200,1.393186
17175,Baseline,46300,1.395081
17175,Baseline,46400,1.396975
17175,Baseline,46500,1.398870
17175,Baseline,46600,1.400764
17175,Baseline,46700,1.402659
17175,Baseline,46800,1.404554
17175,Baseline,46900,1.406448
17175,Baseline,47000,1.408343
17175,Baseline,47100,1.410237
17175,Baseline,47200,1.412132
17175,Baseline,47300,1.414026
17175,Baseline,47400,1.415921
17175,Baseline,47500,1.417816
17175,Baseline,47600,1.419712
17175,Baseline,47700,1.421609
17175,Baseline,47800,1.423505
17175,Baseline,47900,1.425402
17175,Baseline,48000,1.427298
17175,Baseline,48100,1.429195
17175,Baseline,48200,1.431092
17175,Baseline,48300,1.432988
17175,Baseline,48400,1.434885
17175,Baseline,48500,1.436781
17175,Baseline,48600,1.438678
17175,Baseline,48700,1.440574
17175,Baseline,48800,1.442471
17175,Baseline,48900,1.444368
17175,Baseline,49000,1.446264
17175,Baseline,49100,1.448161
17175,Baseline,49200,1.450057
17175,Baseline,49300,1.451954
17175,Baseline,49400,1.453850
17175,Baseline,49500,1.455747
17175,Baseline,49600,1.457643
17175,Baseline,49700,1.459540
17175,Baseline,49800,1.461437
17175,Baseline,49900,1.463333
17175,Baseline,50000,1.465230
17175,Baseline,50100,1.467116
17175,Baseline,50200,1.469003
17175,Baseline,50300,1.470889
17175,Baseline,50400,1.472776
17175,Baseline,50500,1.474663
17175,Baseline,50600,1.476549
17175,Baseline,50700,1.478436
17175,Baseline,50800,1.480322
17175,Baseline,50900,1.482209
17175,Baseline,51000,1.484095
17175,Baseline,51100,1.485982
17175,Baseline,51200,1.487869
17175,Baseline,51300,1.489755
17175,Baseline,51400,1.491642
17175,Baseline,51500,1.493528
17175,Baseline,51600,1.495415
17175,Baseline,51700,1.497301
17175,Baseline,51800,1.499188
17175,Baseline,51900,1.501075
17175,Baseline,52000,1.502961
17175,Baseline,52100,1.504848
17175,Baseline,52200,1.506734
17175,Baseline,52300,1.508621
17175,Baseline,52400,1.510507
17175,Baseline,52500,1.512394
17175,Baseline,52600,1.514282
17175,Baseline,52700,1.516171
17175,Baseline,52800,1.518060
17175,Baseline,52900,1.519948
17175,Baseline,53000,1.521837
17175,Baseline,53100,1.523725
17175,Baseline,53200,1.525614
17175,Baseline,53300,1.527502
17175,Baseline,53400,1.529391
17175,Baseline,53500,1.531280
17175,Baseline,53600,1.533168
17175,Baseline,53700,1.535057
17175,Baseline,53800,1.536945
17175,Baseline,53900,1.538834
17175,Baseline,54000,1.540722
17175,Baseline,54100,1.542611
17175,Baseline,54200,1.544500
17175,Baseline,54300,1.546388
17175,Baseline,54400,1.548277
17175,Baseline,54500,1.550165
17175,Baseline,54600,1.552054
17175,Baseline,54700,1.553942
17175,Baseline,54800,1.555831
17175,Baseline,54900,1.557720
17175,Baseline,55000,1.559608
17175,Baseline,55100,1.561495
17175,Baseline,55200,1.563381
17175,Baseline,55300,1.565268
17175,Baseline,55400,1.567154
17175,Baseline,55500,1.569041
17175,Baseline,55600,1.570927
17175,Baseline,55700,1.572814
17175,Baseline,55800,1.574701
17175,Baseline,55900,1.576587
17175,Baseline,56000,1.578474
17175,Baseline,56100,1.580360
17175,Baseline,56200,1.582247
17175,Baseline,56300,1.584133
17175,Baseline,56400,1.586020
17175,Baseline,56500,1.587907
17175,Baseline,56600,1.589793
17175,Baseline,56700,1.591680
17175,Baseline,56800,1.593566
17175,Baseline,56900,1.595453
17175,Baseline,57000,1.597339
17175,Baseline,57100,1.599226
17175,Baseline,57200,1.601113
17175,Baseline,57300,1.602999
17175,Baseline,57400,1.604886
17175,Baseline,57500,1.606772
17175,Baseline,57600,1.608661
17175,Baseline,57700,1.610549
17175,Baseline,57800,1.612438
17175,Baseline,57900,1.614327
17175,Baseline,58000,1.616215
17175,Baseline,58100,1.618104
17175,Baseline,58200,1.619992
17175,Baseline,58300,1.621881
17175,Baseline,58400,1.623769
17175,Baseline,58500,1.625658
17175,Baseline,58600,1.627546
17175,Baseline,58700,1.629435
17175,Baseline,58800,1.631324
17175,Baseline,58900,1.633212
17175,Baseline,59000,1.635101
17175,Baseline,59100,1.636989
17175,Baseline,59200,1.638878
17175,Baseline,59300,1.640766
17175,Baseline,59400,1.642655
17175,Baseline,59500,1.644544
17175,Baseline,59600,1.646432
17175,Baseline,59700,1.648321
17175,Baseline,59800,1.650209
17175,Baseline,59900,1.652098
17175,Baseline,60000,1.653986
17175,WNN,0,0.535131
17175,WNN,100,0.537148
17175,WNN,200,0.538597
17175,WNN,300,0.539733
17175,WNN,400,0.540430
17175,WNN,500,0.540627
17175,WNN,600,0.540514
17175,WNN,700,0.539891
17175,WNN,800,0.538881
17175,WNN,900,0.537517
17175,WNN,1000,0.535823
17175,WNN,1100,0.533556
17175,WNN,1200,0.530991
17175,WNN,1300,0.527881
17175,WNN,1400,0.524248
17175,WNN,1500,0.520255
17175,WNN,1600,0.515886
17175,WNN,1700,0.510953
17175,WNN,1800,0.505871
17175,WNN,1900,0.500259
17175,WNN,2000,0.494130
17175,WNN,2100,0.487728
17175,WNN,2200,0.480938
17175,WNN,2300,0.473761
17175,WNN,2400,0.466305
17175,WNN,2500,0.458278
17175,WNN,2600,0.450042
17175,WNN,2700,0.441321
17175,WNN,2800,0.432294
17175,WNN,2900,0.423061
17175,WNN,3000,0.413417
17175,WNN,3100,0.403433
17175,WNN,3200,0.392902
17175,WNN,3300,0.382350
17175,WNN,3400,0.371480
17175,WNN,3500,0.360306
17175,WNN,3600,0.348654
17175,WNN,3700,0.336763
17175,WNN,3800,0.324728
17175,WNN,3900,0.312274
17175,WNN,4000,0.299799
17175,WNN,4100,0.287033
17175,WNN,4200,0.273990
17175,WNN,4300,0.260846
17175,WNN,4400,0.247190
17175,WNN,4500,0.233269
17175,WNN,4600,0.219381
17175,WNN,4700,0.205298
17175,WNN,4800,0.190944
17175,WNN,4900,0.176523
17175,WNN,5000,0.162100
17175,WNN,5100,0.147361
17175,WNN,5200,0.132589
17175,WNN,5300,0.117838
17175,WNN,5400,0.102854
17175,WNN,5500,0.087776
17175,WNN,5600,0.072694
17175,WNN,5700,0.057522
17175,WNN,5800,0.042201
17175,WNN,5900,0.026858
17175,WNN,6000,0.011736
17175,WNN,6100,-0.003445
17175,WNN,6200,-0.018847
17175,WNN,6300,-0.034098
17175,WNN,6400,-0.049237
17175,WNN,6500,-0.064395
17175,WNN,6600,-0.079383
17175,WNN,6700,-0.094473
17175,WNN,6800,-0.109529
17175,WNN,6900,-0.124608
17175,WNN,7000,-0.139343
17175,WNN,7100,-0.154065
17175,WNN,7200,-0.168757
17175,WNN,7300,-0.183227
17175,WNN,7400,-0.197733
17175,WNN,7500,-0.211860
17175,WNN,7600,-0.225925
17175,WNN,7700,-0.239640
17175,WNN,7800,-0.253375
17175,WNN,7900,-0.266830
17175,WNN,8000,-0.279993
17175,WNN,8100,-0.293031
17175,WNN,8200,-0.305775
17175,WNN,8300,-0.318464
17175,WNN,8400,-0.330672
17175,WNN,8500,-0.342588
17175,WNN,8600,-0.354371
17175,WNN,8700,-0.366078
17175,WNN,8800,-0.377122
17175,WNN,8900,-0.387902
17175,WNN,9000,-0.398373
17175,WNN,9100,-0.408586
17175,WNN,9200,-0.418558
17175,WNN,9300,-0.428130
17175,WNN,9400,-0.437367
17175,WNN,9500,-0.446136
17175,WNN,9600,-0.454649
17175,WNN,9700,-0.462758
17175,WNN,9800,-0.470639
17175,WNN,9900,-0.477890
17175,WNN,10000,-0.484834
17175,WNN,10100,-0.491514
17175,WNN,10200,-0.497763
17175,WNN,10300,-0.503576
17175,WNN,10400,-0.509114
17175,WNN,10500,-0.514141
17175,WNN,10600,-0.518634
17175,WNN,10700,-0.522925
17175,WNN,10800,-0.526717
17175,WNN,10900,-0.530055
17175,WNN,11000,-0.533145
17175,WNN,11100,-0.535770
17175,WNN,11200,-0.537907
17175,WNN,11300,-0.539561
17175,WNN,11400,-0.540759
17175,WNN,11500,-0.541625
17175,WNN,11600,-0.542052
17175,WNN,11700,-0.542037
17175,WNN,11800,-0.541615
17175,WNN,11900,-0.540736
17175,WNN,12000,-0.539368
17175,WNN,12100,-0.537797
17175,WNN,12200,-0.535620
17175,WNN,12300,-0.533044
17175,WNN,12400,-0.529815
17175,WNN,12500,-0.526339
17175,WNN,12600,-0.522524
17175,WNN,12700,-0.518303
17175,WNN,12800,-0.513532
17175,WNN,12900,-0.508262
17175,WNN,13000,-0.502670
17175,WNN,13100,-0.496742
17175,WNN,13200,-0.490409
17175,WNN,13300,-0.483430
17175,WNN,13400,-0.476424
17175,WNN,13500,-0.468909
17175,WNN,13600,-0.460955
17175,WNN,13700,-0.452761
17175,WNN,13800,-0.444093
17175,WNN,13900,-0.435082
17175,WNN,14000,-0.425818
17175,WNN,14100,-0.416176
17175,WNN,14200,-0.406110
17175,WNN,14300,-0.395842
17175,WNN,14400,-0.385262
17175,WNN,14500,-0.374362
17175,WNN,14600,-0.363006
17175,WNN,14700,-0.351404
17175,WNN,14800,-0.339535
17175,WNN,14900,-0.327485
17175,WNN,15000,-0.314992
17175,WNN,15100,-0.302550
17175,WNN,15200,-0.289679
17175,WNN,15300,-0.276623
17175,WNN,15400,-0.263367
17175,WNN,15500,-0.249866
17175,WNN,15600,-0.236163
17175,WNN,15700,-0.222226
17175,WNN,15800,-0.208221
17175,WNN,15900,-0.194020
17175,WNN,16000,-0.179517
17175,WNN,16100,-0.164947
17175,WNN,16200,-0.150172
17175,WNN,16300,-0.135351
17175,WNN,16400,-0.120454
17175,WNN,16500,-0.105472
17175,WNN,16600,-0.090337
17175,WNN,16700,-0.075205
17175,WNN,16800,-0.059902
17175,WNN,16900,-0.044674
17175,WNN,17000,-0.029385
17175,WNN,17100,-0.013995
17175,WNN,17200,0.001411
17175,WNN,17300,0.016781
17175,WNN,17400,0.031954
17175,WNN,17500,0.047253
17175,WNN,17600,0.062393
17175,WNN,17700,0.077618
17175,WNN,17800,0.092804
17175,WNN,17900,0.107914
17175,WNN,18000,0.122861
17175,WNN,18100,0.137928
17175,WNN,18200,0.152859
17175,WNN,18300,0.167531
17175,WNN,18400,0.182174
17175,WNN,18500,0.196597
17175,WNN,18600,0.211044
17175,WNN,18700,0.225112
17175,WNN,18800,0.238924
17175,WNN,18900,0.252708
17175,WNN,19000,0.266139
17175,WNN,19100,0.279504
17175,WNN,19200,0.292745
17175,WNN,19300,0.305611
17175,WNN,19400,0.318149
17175,WNN,19500,0.330401
17175,WNN,19600,0.342426
17175,WNN,19700,0.354399
17175,WNN,19800,0.365980
17175,WNN,19900,0.377278
17175,WNN,20000,0.388124
17175,WNN,20100,0.398814
17175,WNN,20200,0.408989
17175,WNN,20300,0.418958
17175,WNN,20400,0.428734
17175,WNN,20500,0.438067
17175,WNN,20600,0.447098
17175,WNN,20700,0.455593
17175,WNN,20800,0.463782
17175,WNN,20900,0.471579
17175,WNN,21000,0.478943
17175,WNN,21100,0.485996
17175,WNN,21200,0.492625
17175,WNN,21300,0.498962
17175,WNN,21400,0.504912
17175,WNN,21500,0.510548
17175,WNN,21600,0.515769
17175,WNN,21700,0.520592
17175,WNN,21800,0.524713
17175,WNN,21900,0.528560
17175,WNN,22000,0.531980
17175,WNN,22100,0.534913
17175,WNN,22200,0.537484
17175,WNN,22300,0.539628
17175,WNN,22400,0.541252
17175,WNN,22500,0.542653
17175,WNN,22600,0.543460
17175,WNN,22700,0.543927
17175,WNN,22800,0.543935
17175,WNN,22900,0.543473
17175,WNN,23000,0.542659
17175,WNN,23100,0.541548
17175,WNN,23200,0.539671
17175,WNN,23300,0.537371
17175,WNN,23400,0.534519
17175,WNN,23500,0.531348
17175,WNN,23600,0.527942
17175,WNN,23700,0.524141
17175,WNN,23800,0.519696
17175,WNN,23900,0.514847
17175,WNN,24000,0.509662
17175,WNN,24100,0.504006
17175,WNN,24200,0.497877
17175,WNN,24300,0.491693
17175,WNN,24400,0.485012
17175,WNN,24500,0.477984
17175,WNN,24600,0.470523
17175,WNN,24700,0.462552
17175,WNN,24800,0.454284
17175,WNN,24900,0.445593
17175,WNN,25000,0.436606
17175,WNN,25100,0.427266
17175,WNN,25200,0.417693
17175,WNN,25300,0.407586
17175,WNN,25400,0.397063
17175,WNN,25500,0.386320
17175,WNN,25600,0.375337
17175,WNN,25700,0.363859
17175,WNN,25800,0.352192
17175,WNN,25900,0.340236
17175,WNN,26000,0.328298
17175,WNN,26100,0.315934
17175,WNN,26200,0.303196
17175,WNN,26300,0.290244
17175,WNN,26400,0.277015
17175,WNN,26500,0.263395
17175,WNN,26600,0.249706
17175,WNN,26700,0.235880
17175,WNN,26800,0.221819
17175,WNN,26900,0.207720
17175,WNN,27000,0.193470
17175,WNN,27100,0.179097
17175,WNN,27200,0.164344
17175,WNN,27300,0.149551
17175,WNN,27400,0.134755
17175,WNN,27500,0.119657
17175,WNN,27600,0.104667
17175,WNN,27700,0.089646
17175,WNN,27800,0.074408
17175,WNN,27900,0.059167
17175,WNN,28000,0.043760
17175,WNN,28100,0.028525
17175,WNN,28200,0.013170
17175,WNN,28300,-0.002201
17175,WNN,28400,-0.017768
17175,WNN,28500,-0.033073
17175,WNN,28600,-0.048388
17175,WNN,28700,-0.063752
17175,WNN,28800,-0.078940
17175,WNN,28900,-0.093999
17175,WNN,29000,-0.109223
17175,WNN,29100,-0.124212
17175,WNN,29200,-0.139095
17175,WNN,29300,-0.154004
17175,WNN,29400,-0.168569
17175,WNN,29500,-0.183142
17175,WNN,29600,-0.197760
17175,WNN,29700,-0.211982
17175,WNN,29800,-0.226209
17175,WNN,29900,-0.240118
17175,WNN,30000,-0.253715
17175,WNN,30100,-0.267185
17175,WNN,30200,-0.280461
17175,WNN,30300,-0.293644
17175,WNN,30400,-0.306371
17175,WNN,30500,-0.319046
17175,WNN,30600,-0.331453
17175,WNN,30700,-0.343548
17175,WNN,30800,-0.355257
17175,WNN,30900,-0.366721
17175,WNN,31000,-0.378003
17175,WNN,31100,-0.388822
17175,WNN,31200,-0.399425
17175,WNN,31300,-0.409577
17175,WNN,31400,-0.419442
17175,WNN,31500,-0.428933
17175,WNN,31600,-0.438207
17175,WNN,31700,-0.447105
17175,WNN,31800,-0.455596
17175,WNN,31900,-0.463682
17175,WNN,32000,-0.471565
17175,WNN,32100,-0.478984
17175,WNN,32200,-0.486247
17175,WNN,32299,-0.493001
17175,WNN,32400,-0.499216
17175,WNN,32500,-0.504977
17175,WNN,32600,-0.510482
17175,WNN,32700,-0.515545
17175,WNN,32800,-0.520219
17175,WNN,32900,-0.524531
17175,WNN,33000,-0.528366
17175,WNN,33100,-0.531871
17175,WNN,33200,-0.534909
17175,WNN,33300,-0.537393
17175,WNN,33400,-0.539371
17175,WNN,33500,-0.540927
17175,WNN,33600,-0.542274
17175,WNN,33700,-0.543035
17175,WNN,33800,-0.543424
17175,WNN,33900,-0.543504
17175,WNN,34000,-0.543029
17175,WNN,34100,-0.542139
17175,WNN,34200,-0.540781
17175,WNN,34300,-0.539056
17175,WNN,34400,-0.536678
17175,WNN,34500,-0.533990
17175,WNN,34600,-0.530981
17175,WNN,34700,-0.527503
17175,WNN,34800,-0.523474
17175,WNN,34900,-0.519158
17175,WNN,35000,-0.514382
17175,WNN,35100,-0.509271
17175,WNN,35200,-0.503680
17175,WNN,35300,-0.497716
17175,WNN,35400,-0.491333
17175,WNN,35500,-0.484556
17175,WNN,35600,-0.477334
17175,WNN,35700,-0.469699
17175,WNN,35800,-0.461723
17175,WNN,35900,-0.453272
17175,WNN,36000,-0.444665
17175,WNN,36100,-0.435677
17175,WNN,36200,-0.426214
17175,WNN,36300,-0.416495
17175,WNN,36400,-0.406406
17175,WNN,36500,-0.396079
17175,WNN,36600,-0.385569
17175,WNN,36700,-0.374608
17175,WNN,36800,-0.363430
17175,WNN,36900,-0.351898
17175,WNN,37000,-0.339964
17175,WNN,37100,-0.327684
17175,WNN,37200,-0.315317
17175,WNN,37300,-0.302774
17175,WNN,37400,-0.290054
17175,WNN,37500,-0.277065
17175,WNN,37600,-0.263650
17175,WNN,37700,-0.250018
17175,WNN,37800,-0.236321
17175,WNN,37900,-0.222316
17175,WNN,38000,-0.208246
17175,WNN,38100,-0.193815
17175,WNN,38200,-0.179369
17175,WNN,38300,-0.164849
17175,WNN,38400,-0.150087
17175,WNN,38500,-0.135485
17175,WNN,38600,-0.120329
17175,WNN,38700,-0.105444
17175,WNN,38800,-0.090446
17175,WNN,38900,-0.075221
17175,WNN,39000,-0.060030
17175,WNN,39100,-0.044742
17175,WNN,39200,-0.029483
17175,WNN,39300,-0.014137
17175,WNN,39400,0.001104
17175,WNN,39500,0.016562
17175,WNN,39600,0.031976
17175,WNN,39700,0.047285
17175,WNN,39800,0.062486
17175,WNN,39900,0.077828
17175,WNN,40000,0.092841
17175,WNN,40100,0.108084
17175,WNN,40200,0.123069
17175,WNN,40300,0.138005
17175,WNN,40400,0.152900
17175,WNN,40500,0.167604
17175,WNN,40600,0.182248
17175,WNN,40700,0.196748
17175,WNN,40800,0.211133
17175,WNN,40900,0.225246
17175,WNN,41000,0.239315
17175,WNN,41100,0.253276
17175,WNN,41200,0.266844
17175,WNN,41300,0.280169
17175,WNN,41400,0.293332
17175,WNN,41500,0.306211
17175,WNN,41600,0.318942
17175,WNN,41700,0.331293
17175,WNN,41800,0.343218
17175,WNN,41900,0.354995
17175,WNN,42000,0.366419
17175,WNN,42100,0.377767
17175,WNN,42200,0.388553
17175,WNN,42300,0.399272
17175,WNN,42400,0.409609
17175,WNN,42500,0.419634
17175,WNN,42600,0.429350
17175,WNN,42700,0.438589
17175,WNN,42800,0.447507
17175,WNN,42900,0.456140
17175,WNN,43000,0.464431
17175,WNN,43100,0.472189
17175,WNN,43200,0.479653
17175,WNN,43300,0.486764
17175,WNN,43400,0.493549
17175,WNN,43500,0.499861
17175,WNN,43600,0.505645
17175,WNN,43700,0.511182
17175,WNN,43800,0.516306
17175,WNN,43900,0.521115
