time_ms,packet_delay_ms,normalized_delta_phi,is_replay,detected_by_threshold
19200,8.925230,0.020821,0,0
19300,0.537732,0.020780,0,0
19400,4.741017,0.020691,0,0
19500,4.945310,0.020575,0,0
19600,7.359082,0.020503,0,0
19700,3.204180,0.020316,0,0
19800,8.152698,0.020227,0,0
19900,4.878464,0.020137,0,0
20000,13.219555,0.070095,1,0
20100,6.643464,0.070172,0,0
20200,3.248225,0.070263,0,0
20300,1.606385,0.070299,0,0
20400,2.047886,0.070412,0,0
20500,132.612813,0.255583,1,0
20600,3.145659,0.255600,0,0
20700,0.618978,0.255451,0,0
20800,8.421216,0.255309,0,0
20900,2.355038,0.255050,0,0
21000,85.680360,0.402533,1,0
21100,2.352867,0.402154,0,0
21200,4.412720,0.401713,0,0
21300,5.248890,0.401092,0,0
21400,1.388712,0.400349,0,0
21500,117.341628,0.572492,1,0
21600,5.051581,0.571513,0,0
21700,4.960484,0.570325,0,0
21800,0.273367,0.568987,0,0
21900,0.328747,0.567502,0,0
22000,89.734915,0.716815,1,1
22100,5.144351,0.714910,0,1
22200,3.680585,0.712793,0,1
22300,1.341055,0.710473,0,1
22400,7.622896,0.707917,0,1
22500,124.573181,0.883883,1,1
22600,1.780130,0.880871,0,1
22700,2.225441,0.877565,0,1
22800,6.658485,0.874034,0,1
22900,0.777760,0.870247,0,1
23000,133.659899,0.947830,1,1
23100,1.882657,0.951798,0,1
23200,4.861338,0.955502,0,1
23300,5.921739,0.958878,0,1
23400,1.385231,0.961896,0,1
23500,10.316688,0.876824,1,1
23600,3.193501,0.879259,0,1
23700,3.066556,0.881450,0,1
23800,8.787332,0.883409,0,1
23900,4.406494,0.885095,0,1
24000,50.162023,0.767017,1,1
24100,1.049604,0.768219,0,1
24200,6.489577,0.769118,0,1
24300,6.867416,0.769828,0,1
24400,2.876856,0.770307,0,1
24500,178.069958,0.549290,1,0
24600,1.006620,0.549277,0,0
24700,5.502725,0.549154,0,0
24800,2.722535,0.548769,0,0
24900,6.075920,0.548211,0,0
25000,72.321100,0.410348,1,0
25100,4.375403,0.409467,0,0
25200,4.283098,0.408537,0,0
25300,8.077528,0.407474,0,0
25400,8.591557,0.406271,0,0
25500,57.963980,0.279206,1,0
25600,4.638931,0.277708,0,0
25700,8.056561,0.276162,0,0
25800,4.293338,0.274551,0,0
25900,3.209474,0.272845,0,0
26000,109.898248,0.103989,1,0
26100,8.283628,0.102079,0,0
26200,5.355964,0.100185,0,0
26300,1.002472,0.098219,0,0
26400,7.506716,0.096242,0,0
26500,7.867751,0.008335,1,0
26600,6.291326,0.006288,0,0
26700,8.107295,0.004238,0,0
26800,7.064235,0.002207,0,0
26900,5.418997,0.000137,0,0
27000,172.827482,0.218961,1,0
27100,8.375758,0.221033,0,0
27200,8.291895,0.223098,0,0
27300,4.756166,0.225062,0,0
27400,8.578280,0.227017,0,0
27500,137.665760,0.417988,1,0
27600,5.150641,0.419726,0,0
27700,2.394868,0.421383,0,0
27800,5.766964,0.422907,0,0
27900,3.355324,0.424357,0,0
28000,58.136313,0.551448,1,0
28100,8.872918,0.552632,0,0
28200,1.366429,0.553527,0,0
28300,6.748139,0.554331,0,0
28400,7.711294,0.554906,0,0
28500,129.336821,0.737869,1,1
28600,4.952051,0.738172,0,1
28700,7.214755,0.738263,0,1
28800,5.815597,0.738073,0,1
28900,4.337942,0.737705,0,1
29000,22.677052,0.834705,1,1
29100,3.974973,0.833878,0,1
29200,7.181030,0.832787,0,1
29300,5.065907,0.831456,0,1
29400,7.715191,0.829912,0,1
29500,9.206860,0.914948,1,1
29600,0.822017,0.912826,0,1
29700,6.851365,0.910424,0,1
29800,2.820389,0.907794,0,1
29900,8.751266,0.904854,0,1
30000,5.007988,0.985239,1,1
30100,7.550601,0.981799,0,1
30200,2.658948,0.978035,0,1
30300,3.194497,0.973990,0,1
30400,4.596936,0.969663,0,1
30500,37.457773,0.925544,1,1
30600,7.732674,0.930183,0,1
30700,6.728793,0.934544,0,1
30800,4.030778,0.938618,0,1
30900,5.844184,0.942462,0,1
31000,80.582558,0.802334,1,1
31100,1.682215,0.805636,0,1
31200,0.611262,0.808690,0,1
31300,2.027140,0.811506,0,1
31400,3.247115,0.814063,0,1
31500,170.979767,0.600828,1,0
31600,1.898531,0.602972,0,0
31700,8.597929,0.604869,0,0
31800,0.345062,0.606663,0,0
31900,2.745863,0.608244,0,0
32000,175.484651,0.390418,1,0
32100,1.604499,0.391711,0,0
32200,6.902780,0.392783,0,0
32299,1.624199,0.393810,0,0
32400,2.914886,0.394693,0,0
32500,96.000103,0.239502,1,0
32600,1.207688,0.240170,0,0
32700,2.811153,0.240767,0,0
32800,6.067222,0.241269,0,0
32900,0.498599,0.241711,0,0
33000,123.862137,0.063950,1,0
33100,6.224769,0.064251,0,0
33200,5.552194,0.064573,0,0
33300,0.597906,0.064863,0,0
33400,5.966149,0.065121,0,0
33500,158.772233,0.140528,1,0
33600,7.583169,0.140205,0,0
33700,0.720236,0.139865,0,0
33800,4.613114,0.139408,0,0
33900,8.606026,0.138923,0,0
34000,133.023370,0.323839,1,0
34100,3.657693,0.323232,0,0
34200,0.777090,0.322549,0,0
34300,3.495806,0.321775,0,0
34400,2.795255,0.320867,0,0
34500,10.067156,0.407399,1,0
34600,8.323799,0.406275,0,0
34700,3.789874,0.405019,0,0
34800,5.652825,0.403618,0,0
34900,0.360530,0.402068,0,0
35000,178.438492,0.621992,1,1
35100,5.958291,0.620163,0,1
35200,5.320278,0.618166,0,0
35300,2.754187,0.615922,0,0
35400,8.984205,0.613472,0,0
35500,47.760715,0.728471,1,1
35600,1.877988,0.725721,0,1
35700,6.404178,0.722696,0,1
35800,2.247083,0.719417,0,1
35900,2.128315,0.715959,0,1
36000,54.839200,0.835508,1,1
36100,8.264139,0.831618,0,1
36200,1.415509,0.827451,0,1
36300,2.558301,0.823114,0,1
36400,5.349192,0.818498,0,1
36500,26.774084,0.914553,1,1
36600,3.961928,0.909391,0,1
36700,5.235306,0.904004,0,1
36800,4.100274,0.898240,0,1
36900,3.381253,0.892234,0,1
37000,59.481257,0.987155,1,1
37100,4.044731,0.993436,0,1
37200,3.734331,0.999402,0,1
37300,7.415712,0.994782,0,1
37400,1.572894,0.988653,0,1
37500,91.941376,0.865040,1,1
37600,0.911163,0.871439,0,1
37700,5.546902,0.877614,0,1
37800,8.590655,0.883531,0,1
37900,3.306143,0.889175,0,1
38000,131.584753,0.710338,1,1
38100,0.829167,0.715580,0,1
38200,0.690778,0.720541,0,1
38300,6.339533,0.725252,0,1
38400,7.935358,0.729783,0,1
38500,111.347115,0.565846,1,0
38600,8.081258,0.569886,0,0
38700,6.253199,0.573740,0,0
38800,3.569792,0.577511,0,0
38900,2.014124,0.581106,0,0
39000,123.257174,0.406834,1,0
39100,0.945011,0.410085,0,0
39200,6.022028,0.413293,0,0
39300,2.044755,0.416301,0,0
39400,7.682225,0.419148,0,0
39500,176.859939,0.201631,1,0
39600,7.028446,0.204359,0,0
39700,1.039578,0.207005,0,0
39800,1.534329,0.209566,0,0
39900,5.681598,0.212149,0,0
40000,106.122252,0.050585,1,0
40100,5.705482,0.052986,0,0
40200,5.746268,0.055444,0,0
40300,4.147936,0.057879,0,0
40400,6.695328,0.060276,0,0
40500,156.710850,0.141605,1,0
40600,6.360353,0.139205,0,0
40700,7.143718,0.136765,0,0
40800,0.516085,0.134286,0,0
40900,6.370108,0.131714,0,0
41000,52.468566,0.250455,1,0
41100,5.976138,0.247849,0,0
41200,8.231383,0.245129,0,0
41300,1.483022,0.242464,0,0
41400,8.813665,0.239656,0,0
41500,49.567794,0.355771,1,0
41600,3.032403,0.352770,0,0
41700,6.821317,0.349632,0,0
41800,3.479615,0.346391,0,0
41900,6.638128,0.343031,0,0
42000,79.127945,0.482135,1,0
42100,8.666164,0.478620,0,0
42200,1.465015,0.474885,0,0
42300,3.938248,0.471025,0,0
42400,7.559472,0.466997,0,0
42500,101.265610,0.623080,1,1
42600,2.332374,0.618766,0,0
42700,8.621356,0.614277,0,0
42800,5.591283,0.609630,0,0
42900,3.234440,0.604817,0,0
43000,105.317184,0.763249,1,1
43100,4.570416,0.758091,0,1
43200,5.588835,0.752779,0,1
43300,7.177609,0.747238,0,1
43400,5.210892,0.741470,0,1
43500,71.364886,0.871813,1,1
43600,2.161588,0.865553,0,1
43700,5.648180,0.859021,0,1
43800,7.447885,0.852224,0,1
43900,1.575085,0.845165,0,1
44000,124.213267,0.983735,1,1
44100,4.784227,0.990963,0,1
44200,6.134712,0.997889,0,1
44300,4.367010,0.995346,0,1
44400,2.862276,0.988297,0,1
44500,39.588296,0.907884,1,1
44600,2.785098,0.915163,0,1
44700,3.960844,0.922221,0,1
44800,5.321862,0.928944,0,1
44900,8.320077,0.935405,0,1
45000,73.569313,0.803533,1,1
45100,6.316986,0.809466,0,1
45200,7.265827,0.815164,0,1
45300,1.293580,0.820571,0,1
45400,4.726683,0.825777,0,1
45500,1.812566,0.830701,0,1
45600,5.282970,0.835431,0,1
45700,7.777296,0.839820,0,1
45800,3.106249,0.844037,0,1
45900,2.570530,0.848004,0,1
46000,5.977753,0.851764,0,1
46100,3.805962,0.855210,0,1
46200,3.578348,0.858454,0,1
46300,7.330816,0.861450,0,1
46400,7.566034,0.864211,0,1
46500,7.523825,0.866636,0,1
46600,7.322481,0.868873,0,1
46700,0.428023,0.870851,0,1
46800,1.811927,0.872585,0,1
46900,2.380600,0.874064,0,1
47000,4.463382,0.875255,0,1
47100,5.587195,0.876130,0,1
47200,6.393186,0.876758,0,1
47300,7.031653,0.877148,0,1
47400,1.828061,0.877216,0,1
47500,0.292078,0.877079,0,1
47600,1.978874,0.876664,0,1
47700,4.860912,0.876066,0,1
47800,5.225735,0.875092,0,1
47900,0.965358,0.873839,0,1
48000,2.572344,0.872378,0,1
48100,2.537633,0.870674,0,1
48200,6.967600,0.868706,0,1
48300,5.181981,0.866457,0,1
48400,3.254473,0.863968,0,1
48500,2.595973,0.861173,0,1
48600,7.243688,0.858091,0,1
48700,3.318287,0.854825,0,1
48800,4.655228,0.851362,0,1
48900,8.306559,0.847515,0,1
49000,2.153412,0.843560,0,1
49100,5.466993,0.839285,0,1
49200,0.305550,0.834750,0,1
49300,6.992498,0.830028,0,1
49400,4.315213,0.825042,0,1
49500,4.510191,0.819789,0,1
49600,7.994671,0.814377,0,1
49700,7.416962,0.808690,0,1
49800,0.616537,0.802773,0,1
49900,4.634424,0.796556,0,1
50000,7.518704,0.790168,0,1
50100,6.549913,0.783486,0,1
50200,1.803975,0.776579,0,1
50300,7.144361,0.769441,0,1
50400,4.047107,0.762066,0,1
50500,4.938303,0.754549,0,1
50600,4.111514,0.746777,0,1
50700,0.482071,0.738768,0,1
50800,0.975235,0.730545,0,1
50900,4.997249,0.722115,0,1
51000,3.245570,0.713467,0,1
51100,6.750188,0.704555,0,1
51200,0.911833,0.695455,0,1
51300,0.649610,0.686180,0,1
51400,4.206967,0.676666,0,1
51500,1.173483,0.666961,0,1
51600,4.077148,0.657063,0,1
51700,6.014040,0.646968,0,1
51800,5.693756,0.636688,0,1
51900,6.582812,0.626168,0,1
52000,8.410124,0.615493,0,0
52100,2.011788,0.604667,0,0
52200,4.118647,0.593604,0,0
52300,5.892743,0.582321,0,0
52400,8.693480,0.570899,0,0
52500,8.485083,0.559365,0,0
52600,3.621732,0.547589,0,0
52700,1.123481,0.535695,0,0
52800,0.520406,0.523682,0,0
52900,6.095237,0.511497,0,0
53000,5.433902,0.499192,0,0
53100,7.066852,0.486693,0,0
53200,4.182875,0.474056,0,0
53300,1.115216,0.461369,0,0
53400,8.708371,0.448505,0,0
53500,6.916641,0.435491,0,0
53600,6.892087,0.422289,0,0
53700,4.927670,0.408980,0,0
53800,4.426674,0.395567,0,0
53900,6.589876,0.382084,0,0
54000,5.283522,0.368479,0,0
54100,5.102589,0.354803,0,0
54200,4.119419,0.341015,0,0
54300,4.425540,0.327161,0,0
54400,2.368126,0.313186,0,0
54500,2.071803,0.299124,0,0
54600,2.135069,0.284910,0,0
54700,6.687168,0.270556,0,0
54800,5.875174,0.256112,0,0
54900,0.292706,0.241654,0,0
55000,1.284758,0.227087,0,0
55100,7.437976,0.212471,0,0
55200,7.762853,0.197772,0,0
55300,2.777891,0.183023,0,0
55400,1.886847,0.168189,0,0
55500,2.546070,0.153300,0,0
55600,6.089871,0.138387,0,0
55700,2.132490,0.123443,0,0
55800,3.732995,0.108484,0,0
55900,6.626928,0.093420,0,0
56000,3.498499,0.078315,0,0
56100,2.679684,0.063211,0,0
56200,4.972913,0.048097,0,0
56300,2.192307,0.032930,0,0
56400,5.335383,0.017796,0,0
56500,5.381082,0.002733,0,0
56600,2.946714,0.012325,0,0
56700,3.380369,0.027444,0,0
56800,3.632244,0.042599,0,0
56900,2.807618,0.057704,0,0
57000,6.748982,0.072851,0,0
57100,3.361693,0.087963,0,0
57200,1.031668,0.103081,0,0
57300,8.268702,0.118132,0,0
57400,3.013621,0.133153,0,0
57500,8.562649,0.148119,0,0
57600,2.721553,0.163117,0,0
57700,4.062029,0.178042,0,0
57800,2.956814,0.192977,0,0
57900,0.927543,0.207861,0,0
58000,7.336154,0.222611,0,0
58100,7.464153,0.237366,0,0
58200,7.244417,0.252084,0,0
58300,2.597770,0.266721,0,0
58400,2.127810,0.281276,0,0
58500,5.705534,0.295716,0,0
58600,6.821490,0.310113,0,0
58700,8.156709,0.324307,0,0
58800,8.356927,0.338450,0,0
58900,5.283548,0.352546,0,0
59000,5.850203,0.366562,0,0
59100,1.338917,0.380387,0,0
59200,5.580144,0.394092,0,0
59300,4.183422,0.407699,0,0
59400,2.396344,0.421219,0,0
59500,3.436329,0.434628,0,0
59600,2.363484,0.447875,0,0
59700,8.433087,0.460983,0,0
59800,6.145162,0.473923,0,0
59900,1.585594,0.486790,0,0
60000,8.861938,0.499498,0,0
0,5.732189,0.031842,0,0
100,3.014223,0.031829,0,0
200,7.852292,0.031831,0,0
300,1.884439,0.031865,0,0
400,3.520553,0.031912,0,0
500,3.863123,0.031927,0,0
600,7.059104,0.031949,0,0
700,4.177364,0.031973,0,0
800,5.550612,0.031956,0,0
900,6.926436,0.032010,0,0
1000,8.376778,0.032059,0,0
1100,3.688705,0.032089,0,0
1200,6.322338,0.032111,0,0
1300,7.044321,0.032201,0,0
1400,3.509849,0.032248,0,0
1500,6.296805,0.032303,0,0
1600,3.178492,0.032275,0,0
1700,1.527557,0.032213,0,0
1800,7.075027,0.032103,0,0
1900,6.659517,0.032041,0,0
2000,8.938998,0.031914,0,0
2100,1.404509,0.031792,0,0
2200,0.657971,0.031635,0,0
2300,7.422879,0.031520,0,0
2400,3.616104,0.031344,0,0
2500,6.682477,0.031183,0,0
2600,5.639900,0.030993,0,0
2700,4.668039,0.030778,0,0
2800,5.993018,0.030529,0,0
2900,3.018255,0.030295,0,0
3000,0.390960,0.030084,0,0
3100,8.980544,0.029888,0,0
3200,4.822344,0.029586,0,0
3300,3.698734,0.029347,0,0
3400,3.756868,0.029002,0,0
3500,7.200378,0.028725,0,0
3600,5.087678,0.028419,0,0
3700,6.792436,0.028052,0,0
3800,2.295755,0.027706,0,0
3900,1.398129,0.027329,0,0
4000,8.796074,0.026973,0,0
4100,0.310996,0.026621,0,0
4200,0.821827,0.026208,0,0
4300,5.957481,0.025784,0,0
4400,6.381227,0.025366,0,0
4500,0.690832,0.024917,0,0
4600,2.005610,0.024437,0,0
4700,6.663768,0.023975,0,0
4800,6.475467,0.023470,0,0
4900,2.543533,0.022948,0,0
5000,5.887400,0.022453,0,0
5100,8.556468,0.021888,0,0
5200,8.214557,0.021345,0,0
5300,8.691449,0.020873,0,0
5400,7.232978,0.020327,0,0
5500,3.800694,0.019822,0,0
5600,6.032326,0.019193,0,0
5700,6.244622,0.018636,0,0
5800,5.406337,0.018152,0,0
5900,6.863443,0.017656,0,0
6000,3.218818,0.017104,0,0
6100,2.106435,0.016531,0,0
6200,6.660538,0.015983,0,0
6300,2.287235,0.015476,0,0
6400,0.864270,0.014890,0,0
6500,2.600614,0.014340,0,0
6600,3.432150,0.013839,0,0
6700,3.438842,0.013268,0,0
6800,7.772469,0.012645,0,0
6900,7.779334,0.012004,0,0
7000,3.834944,0.011388,0,0
7100,4.190180,0.010756,0,0
7200,7.345872,0.010154,0,0
7300,3.422882,0.009536,0,0
7400,3.062075,0.008913,0,0
7500,7.405825,0.008343,0,0
7600,1.270128,0.007735,0,0
7700,4.644513,0.007158,0,0
7800,7.915963,0.006619,0,0
7900,1.087036,0.006024,0,0
8000,0.604208,0.005452,0,0
8100,5.782585,0.004784,0,0
8200,5.100708,0.004085,0,0
8300,3.457439,0.003488,0,0
8400,4.994378,0.002854,0,0
8500,0.882384,0.002215,0,0
8600,8.383471,0.001592,0,0
8700,4.499637,0.000950,0,0
8800,7.852602,0.000299,0,0
8900,0.288580,0.000341,0,0
9000,0.345371,0.000979,0,0
9100,6.206179,0.001652,0,0
9200,3.537753,0.002351,0,0
9300,0.906242,0.002984,0,0
9400,5.222454,0.003647,0,0
9500,4.502627,0.004286,0,0
9600,0.780049,0.004975,0,0
9700,6.428869,0.005628,0,0
9800,2.638842,0.006306,0,0
9900,8.342669,0.006936,0,0
10000,5.039799,0.007542,0,0
10100,1.367781,0.008131,0,0
10200,6.099243,0.008715,0,0
10300,2.794950,0.009322,0,0
10400,7.511074,0.009891,0,0
10500,6.689790,0.010457,0,0
10600,5.836276,0.011093,0,0
10700,2.819896,0.011687,0,0
10800,3.619069,0.012309,0,0
10900,4.867203,0.012929,0,0
11000,4.138114,0.013485,0,0
11100,6.461217,0.013990,0,0
11200,4.915387,0.014516,0,0
11300,4.677264,0.015076,0,0
11400,1.677025,0.015691,0,0
11500,3.800537,0.016299,0,0
11600,3.741182,0.016926,0,0
11700,2.895868,0.017535,0,0
11800,8.702731,0.018087,0,0
11900,3.713276,0.018663,0,0
12000,0.397450,0.019226,0,0
12100,2.809424,0.019810,0,0
12200,2.401728,0.020356,0,0
12300,2.905618,0.020897,0,0
12400,1.736826,0.021445,0,0
12500,3.983690,0.021998,0,0
12600,3.327469,0.022513,0,0
12700,3.362666,0.023004,0,0
12800,3.119817,0.023489,0,0
12900,4.863497,0.023973,0,0
13000,0.817482,0.024397,0,0
13100,3.928518,0.024838,0,0
13200,7.758374,0.025285,0,0
13300,1.427066,0.025790,0,0
13400,8.766326,0.026243,0,0
13500,7.956074,0.026689,0,0
13600,2.370849,0.027109,0,0
13700,8.565552,0.027576,0,0
13800,8.543232,0.027974,0,0
13900,1.827589,0.028350,0,0
14000,6.490057,0.028694,0,0
14100,0.517741,0.028993,0,0
14200,3.748907,0.029374,0,0
14300,8.239899,0.029742,0,0
14400,4.982840,0.030061,0,0
14500,3.816619,0.030349,0,0
14600,4.541264,0.030643,0,0
14700,3.181898,0.030886,0,0
14800,6.294396,0.031035,0,0
14900,3.786488,0.031210,0,0
15000,6.842912,0.031420,0,0
15100,2.678227,0.031605,0,0
15200,6.997897,0.031810,0,0
15300,2.952495,0.031962,0,0
15400,7.977361,0.032162,0,0
15500,3.875200,0.032355,0,0
15600,0.457973,0.032566,0,0
15700,0.947171,0.032746,0,0
15800,3.223172,0.032994,0,0
15900,6.050446,0.033173,0,0
16000,6.019161,0.033369,0,0
16100,3.828580,0.033559,0,0
16200,2.557324,0.033756,0,0
16300,0.613945,0.033941,0,0
16400,1.008984,0.034079,0,0
16500,8.591663,0.034228,0,0
16600,7.446652,0.034365,0,0
16700,3.847351,0.034498,0,0
16800,2.044541,0.034566,0,0
16900,1.004153,0.034636,0,0
17000,2.282472,0.034704,0,0
17100,3.881545,0.034750,0,0
17200,8.870014,0.034823,0,0
17300,0.664802,0.034924,0,0
17400,6.296697,0.034994,0,0
17500,2.064876,0.035061,0,0
17600,6.602271,0.035108,0,0
17700,0.690832,0.035096,0,0
17800,2.846160,0.035057,0,0
17900,2.969414,0.035100,0,0
18000,2.955579,0.035060,0,0
18100,8.997213,0.035046,0,0
18200,6.091923,0.035009,0,0
18300,5.837099,0.034919,0,0
18400,4.252465,0.034799,0,0
18500,3.702641,0.034675,0,0
18600,4.146407,0.034486,0,0
18700,2.862903,0.034336,0,0
18800,3.207648,0.034126,0,0
18900,7.102648,0.033861,0,0
19000,7.346140,0.033633,0,0
19100,2.952913,0.033407,0,0
19200,1.250116,0.033231,0,0
19300,7.216351,0.032960,0,0
19400,5.881253,0.032775,0,0
19500,1.171909,0.032551,0,0
19600,5.907953,0.032315,0,0
19700,2.503333,0.032140,0,0
19800,4.982161,0.031954,0,0
19900,8.196228,0.031765,0,0
20000,105.635217,0.132155,1,0
20100,4.825717,0.132407,0,0
20200,7.047658,0.132567,0,0
20300,7.379489,0.132671,0,0
20400,2.574471,0.132771,0,0
20500,70.372851,0.268389,1,0
20600,0.546189,0.268380,0,0
20700,7.505695,0.268260,0,0
20800,8.462793,0.268092,0,0
20900,1.131010,0.267840,0,0
21000,5.119440,0.351177,1,0
21100,5.365473,0.350748,0,0
21200,1.678344,0.350229,0,0
21300,4.303300,0.349664,0,0
21400,5.597863,0.348977,0,0
21500,171.578222,0.564364,1,0
21600,1.264003,0.563521,0,0
21700,2.739213,0.562491,0,0
21800,8.179577,0.561238,0,0
21900,2.415426,0.559801,0,0
22000,13.671180,0.648711,1,1
22100,7.959457,0.647066,0,1
22200,2.489523,0.645191,0,1
22300,4.763691,0.643063,0,1
22400,3.191096,0.640785,0,1
22500,64.492313,0.769208,1,1
22600,3.353218,0.766530,0,1
22700,5.300824,0.763641,0,1
22800,8.119554,0.760501,0,1
22900,4.663227,0.757125,0,1
23000,163.888623,0.963573,1,1
23100,5.175592,0.959680,0,1
23200,8.239062,0.955606,0,1
23300,8.684705,0.951124,0,1
23400,8.077728,0.946362,0,1
23500,101.708885,0.898135,1,1
23600,3.780114,0.903145,0,1
23700,1.109325,0.907874,0,1
23800,4.060151,0.912387,0,1
23900,7.346361,0.916624,0,1
24000,83.904189,0.774271,1,1
24100,7.408644,0.778041,0,1
24200,4.829460,0.781553,0,1
24300,6.511286,0.784860,0,1
24400,7.521432,0.787880,0,1
24500,150.933498,0.591004,1,0
24600,4.700889,0.593532,0,0
24700,8.127461,0.595956,0,0
24800,8.837174,0.598119,0,0
24900,3.811949,0.600130,0,0
25000,123.261678,0.424299,1,0
25100,4.549740,0.426000,0,0
25200,1.986806,0.427561,0,0
25300,5.581289,0.428944,0,0
25400,2.106506,0.430204,0,0
25500,64.149742,0.300682,1,0
25600,6.740583,0.301703,0,0
25700,0.704193,0.302665,0,0
25800,0.768281,0.303462,0,0
25900,6.553782,0.304231,0,0
26000,137.518874,0.115887,1,0
26100,7.735066,0.116452,0,0
26200,1.266281,0.117026,0,0
26300,6.758005,0.117508,0,0
26400,2.657279,0.118005,0,0
26500,87.646068,0.030900,1,0
26600,7.287872,0.030448,0,0
26700,7.766596,0.029998,0,0
26800,6.840413,0.029619,0,0
26900,4.626652,0.029186,0,0
27000,30.545298,0.132557,1,0
27100,7.328381,0.132082,0,0
27200,3.655509,0.131559,0,0
27300,5.047176,0.131063,0,0
27400,8.090390,0.130406,0,0
27500,133.656056,0.315733,1,0
27600,6.064844,0.315053,0,0
27700,4.324485,0.314265,0,0
27800,6.448645,0.313417,0,0
27900,4.075588,0.312379,0,0
28000,134.963207,0.498303,1,0
28100,1.789404,0.497119,0,0
28200,2.921792,0.495783,0,0
28300,8.416308,0.494297,0,0
28400,3.132257,0.492672,0,0
28500,44.931942,0.606244,1,0
28600,7.484498,0.604319,0,0
28700,6.853778,0.602210,0,0
28800,8.204589,0.599904,0,0
28900,3.048414,0.597368,0,0
29000,176.745190,0.814898,1,1
29100,3.354977,0.812002,0,1
29200,2.517449,0.808875,0,1
29300,5.861090,0.805479,0,1
29400,4.737138,0.801878,0,1
29500,138.970089,0.988200,1,1
29600,4.399579,0.984082,0,1
29700,2.966847,0.979706,0,1
29800,8.024861,0.975045,0,1
29900,4.229266,0.970040,0,1
30000,167.033501,0.822792,1,1
30100,1.714612,0.828116,0,1
30200,8.730921,0.833194,0,1
30300,0.678607,0.837987,0,1
30400,3.096300,0.842536,0,1
30500,118.856410,0.672705,1,1
30600,7.161860,0.676821,0,1
30700,8.375558,0.680686,0,1
30800,8.609225,0.684427,0,1
30900,7.526544,0.687931,0,1
31000,130.038219,0.508177,1,0
31100,4.292950,0.511292,0,0
31200,8.674730,0.514225,0,0
31300,3.397672,0.517052,0,0
31400,8.968681,0.519716,0,0
31500,175.616644,0.302870,1,0
31600,6.747950,0.305225,0,0
31700,3.666827,0.307536,0,0
31800,5.638049,0.309713,0,0
31900,3.587805,0.311813,0,0
32000,143.458260,0.120060,1,0
32100,5.064318,0.122042,0,0
32200,8.274490,0.123952,0,0
32299,1.961285,0.125863,0,0
32400,6.233707,0.127754,0,0
32500,5.847512,0.045363,1,0
32600,8.807640,0.047251,0,0
32700,3.696454,0.049156,0,0
32800,0.505716,0.050990,0,0
32900,4.684237,0.052796,0,0
33000,135.235714,0.132624,1,0
33100,4.860292,0.130804,0,0
33200,1.346117,0.128946,0,0
33300,0.552715,0.127063,0,0
33400,1.367258,0.125155,0,0
33500,147.491298,0.320151,1,0
33600,0.591834,0.318052,0,0
33700,6.201495,0.315886,0,0
33800,2.836881,0.313605,0,0
33900,8.848864,0.311193,0,0
34000,164.352637,0.519125,1,0
34100,8.150678,0.516440,0,0
34200,7.011377,0.513674,0,0
34300,4.063809,0.510713,0,0
34400,2.960353,0.507651,0,0
34500,153.819696,0.706508,1,1
34600,1.190494,0.703124,0,1
34700,5.079199,0.699556,0,1
34800,6.209800,0.695754,0,1
34900,8.886019,0.691680,0,1
35000,157.920788,0.892672,1,1
35100,0.881724,0.888209,0,1
35200,4.082828,0.883462,0,1
35300,7.175382,0.878483,0,1
35400,1.753562,0.873198,0,1
35500,34.717215,0.974898,1,1
35600,1.666902,0.969060,0,1
35700,7.469336,0.962976,0,1
35800,7.918350,0.956567,0,1
35900,0.670723,0.949837,0,1
36000,5.619977,0.973139,1,1
36100,1.220774,0.980117,0,1
36200,0.691550,0.986786,0,1
36300,5.632690,0.993124,0,1
36400,6.059006,0.999157,0,1
36500,155.907060,0.801455,1,1
36600,5.655700,0.807387,0,1
36700,8.252027,0.813065,0,1
36800,2.540671,0.818504,0,1
36900,5.129765,0.823630,0,1
37000,10.059676,0.740985,1,1
37100,5.728383,0.745673,0,1
37200,8.691254,0.750145,0,1
37300,7.531327,0.754447,0,1
37400,2.056008,0.758500,0,1
37500,30.824280,0.658242,1,1
37600,8.850048,0.661803,0,1
37700,3.972264,0.665238,0,1
37800,2.394026,0.668449,0,1
37900,0.341466,0.671514,0,1
38000,174.491349,0.455928,1,0
38100,1.406064,0.458568,0,0
38200,3.406775,0.461150,0,0
38300,3.522895,0.463572,0,0
38400,4.395057,0.465780,0,0
38500,25.096997,0.368366,1,0
38600,3.438675,0.370382,0,0
38700,7.369141,0.372265,0,0
38800,6.884982,0.374007,0,0
38900,5.645540,0.375675,0,0
39000,150.264731,0.178076,1,0
39100,6.622058,0.179603,0,0
39200,3.254056,0.181099,0,0
39300,5.034693,0.182506,0,0
39400,4.268597,0.183808,0,0
39500,28.848462,0.082559,1,0
39600,2.835312,0.083782,0,0
39700,3.006802,0.084952,0,0
39800,8.497636,0.086044,0,0
39900,7.237744,0.087157,0,0
40000,58.345041,0.037779,1,0
40100,3.240594,0.036661,0,0
40200,5.837166,0.035571,0,0
40300,6.741785,0.034447,0,0
40400,3.066157,0.033338,0,0
40500,54.773744,0.155459,1,0
40600,8.487523,0.154279,0,0
40700,0.579292,0.153090,0,0
40800,3.048735,0.151823,0,0
40900,4.552759,0.150509,0,0
41000,29.467025,0.252137,1,0
41100,8.248643,0.250665,0,0
