timestamp_ms,node_i_id,node_j_id,phase_diff_rads,freq_diff_hz
240,87,88,0.03177870,0.00050000
240,88,89,0.02935870,0.00050000
240,89,90,0.02935870,0.00050000
240,90,91,0.03178112,0.00050000
240,91,92,0.02935870,0.00050000
240,92,93,0.02935870,0.00050000
240,93,94,0.03177870,0.00050000
240,94,95,0.02936112,0.00050000
240,95,96,0.02935870,0.00050000
240,96,97,0.03177870,0.00050000
240,97,98,0.02935870,0.00050000
240,98,99,0.02936112,0.00050000
480,0,1,0.02872270,0.00050000
480,1,2,0.03354270,0.00050000
480,2,3,0.02872752,0.00050000
480,3,4,0.02872270,0.00050000
480,4,5,0.03354270,0.00050000
480,5,6,0.02872270,0.00050000
480,6,7,0.02872752,0.00050000
480,7,8,0.03354270,0.00050000
480,8,9,0.02872270,0.00050000
480,9,10,0.02872270,0.00050000
480,10,11,0.02872752,0.00050000
480,11,12,0.03354270,0.00050000
480,12,13,0.02872270,0.00050000
480,13,14,0.02872270,0.00050000
480,14,15,0.03354752,0.00050000
480,15,16,0.02872270,0.00050000
480,16,17,0.02872270,0.00050000
480,17,18,0.03354270,0.00050000
480,18,19,0.02872752,0.00050000
480,19,20,0.02872270,0.00050000
480,20,21,0.03354270,0.00050000
480,21,22,0.02872270,0.00050000
480,22,23,0.02872752,0.00050000
480,23,24,0.03354270,0.00050000
480,24,25,0.02872270,0.00050000
480,25,26,0.02872270,0.00050000
480,26,27,0.02872752,0.00050000
480,27,28,0.03354270,0.00050000
480,28,29,0.02872270,0.00050000
480,29,30,0.02872270,0.00050000
480,30,31,0.03354752,0.00050000
480,31,32,0.02872270,0.00050000
480,32,33,0.02872270,0.00050000
480,33,34,0.03354270,0.00050000
480,34,35,0.02872752,0.00050000
480,35,36,0.02872270,0.00050000
480,36,37,0.03354270,0.00050000
480,37,38,0.02872270,0.00050000
480,38,39,0.02872752,0.00050000
480,39,40,0.03354270,0.00050000
480,40,41,0.02872270,0.00050000
480,41,42,0.02872270,0.00050000
480,42,43,0.03354752,0.00050000
480,43,44,0.02872270,0.00050000
480,44,45,0.02872270,0.00050000
480,45,46,0.02872270,0.00050000
480,46,47,0.03354752,0.00050000
480,47,48,0.02872270,0.00050000
480,48,49,0.02872270,0.00050000
480,49,50,0.03354270,0.00050000
480,50,51,0.02872752,0.00050000
480,51,52,0.02872270,0.00050000
480,52,53,0.03354270,0.00050000
480,53,54,0.02872270,0.00050000
480,54,55,0.02872752,0.00050000
480,55,56,0.03354270,0.00050000
480,56,57,0.02872270,0.00050000
480,57,58,0.02872270,0.00050000
480,58,59,0.03354752,0.00050000
480,59,60,0.02872270,0.00050000
480,60,61,0.02872270,0.00050000
480,61,62,0.03354270,0.00050000
480,62,63,0.02872752,0.00050000
480,63,64,0.02872270,0.00050000
480,64,65,0.02872270,0.00050000
480,65,66,0.03354270,0.00050000
480,66,67,0.02872752,0.00050000
480,67,68,0.02872270,0.00050000
480,68,69,0.03354270,0.00050000
480,69,70,0.02872270,0.00050000
480,70,71,0.02872752,0.00050000
480,71,72,0.03354270,0.00050000
480,72,73,0.02872270,0.00050000
480,73,74,0.02872270,0.00050000
480,74,75,0.03354752,0.00050000
480,75,76,0.02872270,0.00050000
480,76,77,0.02872270,0.00050000
480,77,78,0.03354270,0.00050000
480,78,79,0.02872752,0.00050000
480,79,80,0.02872270,0.00050000
480,80,81,0.02872270,0.00050000
480,81,82,0.03354270,0.00050000
480,82,83,0.02872752,0.00050000
480,83,84,0.02872270,0.00050000
480,84,85,0.03354270,0.00050000
480,85,86,0.02872270,0.00050000
480,86,87,0.02872752,0.00050000
480,87,88,0.03354270,0.00050000
480,88,89,0.02872270,0.00050000
480,89,90,0.02872270,0.00050000
480,90,91,0.03354752,0.00050000
480,91,92,0.02872270,0.00050000
480,92,93,0.02872270,0.00050000
480,93,94,0.03354270,0.00050000
480,94,95,0.02872752,0.00050000
480,95,96,0.02872270,0.00050000
480,96,97,0.03354270,0.00050000
480,97,98,0.02872270,0.00050000
480,98,99,0.02872752,0.00050000
720,0,1,0.02808670,0.00050000
720,1,2,0.03530670,0.00050000
720,2,3,0.02809392,0.00050000
720,3,4,0.02808670,0.00050000
720,4,5,0.03530670,0.00050000
720,5,6,0.02808670,0.00050000
720,6,7,0.02809392,0.00050000
720,7,8,0.03530670,0.00050000
720,8,9,0.02808670,0.00050000
720,9,10,0.02808670,0.00050000
720,10,11,0.02809392,0.00050000
720,11,12,0.03530670,0.00050000
720,12,13,0.02808670,0.00050000
720,13,14,0.02808670,0.00050000
720,14,15,0.03531392,0.00050000
720,15,16,0.02808670,0.00050000
720,16,17,0.02808670,0.00050000
720,17,18,0.03530670,0.00050000
720,18,19,0.02809392,0.00050000
720,19,20,0.02808670,0.00050000
720,20,21,0.03530670,0.00050000
720,21,22,0.02808670,0.00050000
720,22,23,0.02809392,0.00050000
720,23,24,0.03530670,0.00050000
720,24,25,0.02808670,0.00050000
720,25,26,0.02808670,0.00050000
720,26,27,0.02809392,0.00050000
720,27,28,0.03530670,0.00050000
720,28,29,0.02808670,0.00050000
720,29,30,0.02808670,0.00050000
720,30,31,0.03531392,0.00050000
720,31,32,0.02808670,0.00050000
720,32,33,0.02808670,0.00050000
720,33,34,0.03530670,0.00050000
720,34,35,0.02809392,0.00050000
720,35,36,0.02808670,0.00050000
720,36,37,0.03530670,0.00050000
720,37,38,0.02808670,0.00050000
720,38,39,0.02809392,0.00050000
720,39,40,0.03530670,0.00050000
720,40,41,0.02808670,0.00050000
720,41,42,0.02808670,0.00050000
720,42,43,0.03531392,0.00050000
720,43,44,0.02808670,0.00050000
720,44,45,0.02808670,0.00050000
720,45,46,0.02808670,0.00050000
720,46,47,0.03531392,0.00050000
720,47,48,0.02808670,0.00050000
720,48,49,0.02808670,0.00050000
720,49,50,0.03530670,0.00050000
720,50,51,0.02809392,0.00050000
720,51,52,0.02808670,0.00050000
720,52,53,0.03530670,0.00050000
720,53,54,0.02808670,0.00050000
720,54,55,0.02809392,0.00050000
720,55,56,0.03530670,0.00050000
720,56,57,0.02808670,0.00050000
720,57,58,0.02808670,0.00050000
720,58,59,0.03531392,0.00050000
720,59,60,0.02808670,0.00050000
720,60,61,0.02808670,0.00050000
720,61,62,0.03530670,0.00050000
720,62,63,0.02809392,0.00050000
720,63,64,0.02808670,0.00050000
720,64,65,0.02808670,0.00050000
720,65,66,0.03530670,0.00050000
720,66,67,0.02809392,0.00050000
720,67,68,0.02808670,0.00050000
720,68,69,0.03530670,0.00050000
720,69,70,0.02808670,0.00050000
720,70,71,0.02809392,0.00050000
720,71,72,0.03530670,0.00050000
720,72,73,0.02808670,0.00050000
720,73,74,0.02808670,0.00050000
720,74,75,0.03531392,0.00050000
720,75,76,0.02808670,0.00050000
720,76,77,0.02808670,0.00050000
720,77,78,0.03530670,0.00050000
720,78,79,0.02809392,0.00050000
720,79,80,0.02808670,0.00050000
720,80,81,0.02808670,0.00050000
720,81,82,0.03530670,0.00050000
720,82,83,0.02809392,0.00050000
720,83,84,0.02808670,0.00050000
720,84,85,0.03530670,0.00050000
720,85,86,0.02808670,0.00050000
720,86,87,0.02809392,0.00050000
720,87,88,0.03530670,0.00050000
720,88,89,0.02808670,0.00050000
720,89,90,0.02808670,0.00050000
720,90,91,0.03531392,0.00050000
720,91,92,0.02808670,0.00050000
720,92,93,0.02808670,0.00050000
720,93,94,0.03530670,0.00050000
720,94,95,0.02809392,0.00050000
720,95,96,0.02808670,0.00050000
720,96,97,0.03530670,0.00050000
720,97,98,0.02808670,0.00050000
720,98,99,0.02809392,0.00050000
960,0,1,0.02745070,0.00050000
960,1,2,0.03707070,0.00050000
960,2,3,0.02746032,0.00050000
960,3,4,0.02745070,0.00050000
960,4,5,0.03707070,0.00050000
960,5,6,0.02745070,0.00050000
960,6,7,0.02746032,0.00050000
960,7,8,0.03707070,0.00050000
960,8,9,0.02745070,0.00050000
960,9,10,0.02745070,0.00050000
960,10,11,0.02746032,0.00050000
960,11,12,0.03707070,0.00050000
960,12,13,0.02745070,0.00050000
960,13,14,0.02745070,0.00050000
960,14,15,0.03708032,0.00050000
960,15,16,0.02745070,0.00050000
960,16,17,0.02745070,0.00050000
960,17,18,0.03707070,0.00050000
960,18,19,0.02746032,0.00050000
960,19,20,0.02745070,0.00050000
960,20,21,0.03707070,0.00050000
960,21,22,0.02745070,0.00050000
960,22,23,0.02746032,0.00050000
960,23,24,0.03707070,0.00050000
960,24,25,0.02745070,0.00050000
960,25,26,0.02745070,0.00050000
960,26,27,0.02746032,0.00050000
960,27,28,0.03707070,0.00050000
960,28,29,0.02745070,0.00050000
960,29,30,0.02745070,0.00050000
960,30,31,0.03708032,0.00050000
960,31,32,0.02745070,0.00050000
960,32,33,0.02745070,0.00050000
960,33,34,0.03707070,0.00050000
960,34,35,0.02746032,0.00050000
960,35,36,0.02745070,0.00050000
960,36,37,0.03707070,0.00050000
960,37,38,0.02745070,0.00050000
960,38,39,0.02746032,0.00050000
960,39,40,0.03707070,0.00050000
960,40,41,0.02745070,0.00050000
960,41,42,0.02745070,0.00050000
960,42,43,0.03708032,0.00050000
960,43,44,0.02745070,0.00050000
960,44,45,0.02745070,0.00050000
960,45,46,0.02745070,0.00050000
960,46,47,0.03708032,0.00050000
960,47,48,0.02745070,0.00050000
960,48,49,0.02745070,0.00050000
960,49,50,0.03707070,0.00050000
960,50,51,0.02746032,0.00050000
960,51,52,0.02745070,0.00050000
960,52,53,0.03707070,0.00050000
960,53,54,0.02745070,0.00050000
960,54,55,0.02746032,0.00050000
960,55,56,0.03707070,0.00050000
960,56,57,0.02745070,0.00050000
960,57,58,0.02745070,0.00050000
960,58,59,0.03708032,0.00050000
960,59,60,0.02745070,0.00050000
960,60,61,0.02745070,0.00050000
960,61,62,0.03707070,0.00050000
960,62,63,0.02746032,0.00050000
960,63,64,0.02745070,0.00050000
960,64,65,0.02745070,0.00050000
960,65,66,0.03707070,0.00050000
960,66,67,0.02746032,0.00050000
960,67,68,0.02745070,0.00050000
960,68,69,0.03707070,0.00050000
960,69,70,0.02745070,0.00050000
960,70,71,0.02746032,0.00050000
960,71,72,0.03707070,0.00050000
960,72,73,0.02745070,0.00050000
960,73,74,0.02745070,0.00050000
960,74,75,0.03708032,0.00050000
960,75,76,0.02745070,0.00050000
960,76,77,0.02745070,0.00050000
960,77,78,0.03707070,0.00050000
960,78,79,0.02746032,0.00050000
960,79,80,0.02745070,0.00050000
960,80,81,0.02745070,0.00050000
960,81,82,0.03707070,0.00050000
960,82,83,0.02746032,0.00050000
960,83,84,0.02745070,0.00050000
960,84,85,0.03707070,0.00050000
960,85,86,0.02745070,0.00050000
960,86,87,0.02746032,0.00050000
960,87,88,0.03707070,0.00050000
960,88,89,0.02745070,0.00050000
960,89,90,0.02745070,0.00050000
960,90,91,0.03708032,0.00050000
960,91,92,0.02745070,0.00050000
960,92,93,0.02745070,0.00050000
960,93,94,0.03707070,0.00050000
960,94,95,0.02746032,0.00050000
960,95,96,0.02745070,0.00050000
960,96,97,0.03707070,0.00050000
960,97,98,0.02745070,0.00050000
960,98,99,0.02746032,0.00050000
1200,0,1,0.02681470,0.00050000
1200,1,2,0.03883470,0.00050000
1200,2,3,0.02682672,0.00050000
1200,3,4,0.02681470,0.00050000
1200,4,5,0.03883470,0.00050000
1200,5,6,0.02681470,0.00050000
1200,6,7,0.02682672,0.00050000
1200,7,8,0.03883470,0.00050000
1200,8,9,0.02681470,0.00050000
1200,9,10,0.02681470,0.00050000
1200,10,11,0.02682672,0.00050000
1200,11,12,0.03883470,0.00050000
1200,12,13,0.02681470,0.00050000
1200,13,14,0.02681470,0.00050000
1200,14,15,0.03884672,0.00050000
1200,15,16,0.02681470,0.00050000
1200,16,17,0.02681470,0.00050000
1200,17,18,0.03883470,0.00050000
1200,18,19,0.02682672,0.00050000
1200,19,20,0.02681470,0.00050000
1200,20,21,0.03883470,0.00050000
1200,21,22,0.02681470,0.00050000
1200,22,23,0.02682672,0.00050000
1200,23,24,0.03883470,0.00050000
1200,24,25,0.02681470,0.00050000
1200,25,26,0.02681470,0.00050000
1200,26,27,0.02682672,0.00050000
1200,27,28,0.03883470,0.00050000
1200,28,29,0.02681470,0.00050000
1200,29,30,0.02681470,0.00050000
1200,30,31,0.03884672,0.00050000
1200,31,32,0.02681470,0.00050000
1200,32,33,0.02681470,0.00050000
1200,33,34,0.03883470,0.00050000
1200,34,35,0.02682672,0.00050000
1200,35,36,0.02681470,0.00050000
1200,36,37,0.03883470,0.00050000
1200,37,38,0.02681470,0.00050000
1200,38,39,0.02682672,0.00050000
1200,39,40,0.03883470,0.00050000
1200,40,41,0.02681470,0.00050000
1200,41,42,0.02681470,0.00050000
1200,42,43,0.03884672,0.00050000
1200,43,44,0.02681470,0.00050000
1200,44,45,0.02681470,0.00050000
1200,45,46,0.02681470,0.00050000
1200,46,47,0.03884672,0.00050000
1200,47,48,0.02681470,0.00050000
1200,48,49,0.02681470,0.00050000
1200,49,50,0.03883470,0.00050000
1200,50,51,0.02682672,0.00050000
1200,51,52,0.02681470,0.00050000
1200,52,53,0.03883470,0.00050000
1200,53,54,0.02681470,0.00050000
1200,54,55,0.02682672,0.00050000
1200,55,56,0.03883470,0.00050000
1200,56,57,0.02681470,0.00050000
1200,57,58,0.02681470,0.00050000
1200,58,59,0.03884672,0.00050000
1200,59,60,0.02681470,0.00050000
1200,60,61,0.02681470,0.00050000
1200,61,62,0.03883470,0.00050000
1200,62,63,0.02682672,0.00050000
1200,63,64,0.02681470,0.00050000
1200,64,65,0.02681470,0.00050000
1200,65,66,0.03883470,0.00050000
1200,66,67,0.02682672,0.00050000
1200,67,68,0.02681470,0.00050000
1200,68,69,0.03883470,0.00050000
1200,69,70,0.02681470,0.00050000
1200,70,71,0.02682672,0.00050000
1200,71,72,0.03883470,0.00050000
1200,72,73,0.02681470,0.00050000
1200,73,74,0.02681470,0.00050000
1200,74,75,0.03884672,0.00050000
1200,75,76,0.02681470,0.00050000
1200,76,77,0.02681470,0.00050000
1200,77,78,0.03883470,0.00050000
1200,78,79,0.02682672,0.00050000
1200,79,80,0.02681470,0.00050000
1200,80,81,0.02681470,0.00050000
1200,81,82,0.03883470,0.00050000
1200,82,83,0.02682672,0.00050000
1200,83,84,0.02681470,0.00050000
1200,84,85,0.03883470,0.00050000
1200,85,86,0.02681470,0.00050000
1200,86,87,0.02682672,0.00050000
1200,87,88,0.03883470,0.00050000
1200,88,89,0.02681470,0.00050000
1200,89,90,0.02681470,0.00050000
1200,90,91,0.03884672,0.00050000
1200,91,92,0.02681470,0.00050000
1200,92,93,0.02681470,0.00050000
1200,93,94,0.03883470,0.00050000
1200,94,95,0.02682672,0.00050000
1200,95,96,0.02681470,0.00050000
1200,96,97,0.03883470,0.00050000
1200,97,98,0.02681470,0.00050000
1200,98,99,0.02682672,0.00050000
1440,0,1,0.02617870,0.00050000
1440,1,2,0.04059870,0.00050000
1440,2,3,0.02619312,0.00050000
1440,3,4,0.02617870,0.00050000
1440,4,5,0.04059870,0.00050000
1440,5,6,0.02617870,0.00050000
1440,6,7,0.02619312,0.00050000
1440,7,8,0.04059870,0.00050000
1440,8,9,0.02617870,0.00050000
1440,9,10,0.02617870,0.00050000
1440,10,11,0.02619312,0.00050000
1440,11,12,0.04059870,0.00050000
1440,12,13,0.02617870,0.00050000
1440,13,14,0.02617870,0.00050000
1440,14,15,0.04061312,0.00050000
1440,15,16,0.02617870,0.00050000
1440,16,17,0.02617870,0.00050000
1440,17,18,0.04059870,0.00050000
1440,18,19,0.02619312,0.00050000
1440,19,20,0.02617870,0.00050000
1440,20,21,0.04059870,0.00050000
1440,21,22,0.02617870,0.00050000
1440,22,23,0.02619312,0.00050000
1440,23,24,0.04059870,0.00050000
1440,24,25,0.02617870,0.00050000
1440,25,26,0.02617870,0.00050000
1440,26,27,0.02619312,0.00050000
1440,27,28,0.04059870,0.00050000
1440,28,29,0.02617870,0.00050000
1440,29,30,0.02617870,0.00050000
1440,30,31,0.04061312,0.00050000
1440,31,32,0.02617870,0.00050000
1440,32,33,0.02617870,0.00050000
1440,33,34,0.04059870,0.00050000
1440,34,35,0.02619312,0.00050000
1440,35,36,0.02617870,0.00050000
1440,36,37,0.04059870,0.00050000
1440,37,38,0.02617870,0.00050000
1440,38,39,0.02619312,0.00050000
1440,39,40,0.04059870,0.00050000
1440,40,41,0.02617870,0.00050000
1440,41,42,0.02617870,0.00050000
1440,42,43,0.04061312,0.00050000
1440,43,44,0.02617870,0.00050000
1440,44,45,0.02617870,0.00050000
1440,45,46,0.02617870,0.00050000
1440,46,47,0.04061312,0.00050000
1440,47,48,0.02617870,0.00050000
1440,48,49,0.02617870,0.00050000
1440,49,50,0.04059870,0.00050000
1440,50,51,0.02619312,0.00050000
1440,51,52,0.02617870,0.00050000
1440,52,53,0.04059870,0.00050000
1440,53,54,0.02617870,0.00050000
1440,54,55,0.02619312,0.00050000
